"uid","lon","lat","gc_x1","gc_x2","gc_x3","gc_x4","gc_x5","gc_x6"
1,116.914806043496,36.4483409313485,0.12672785932558,0.0178939447207502,0.14292075848616,0.594358193667416,0.448621735223672,0.119889731888062
2,116.937075413298,36.2544878027402,0.158626503760213,0.174482362862033,0.15587899823064,0.463049028750216,0.551138060006653,0.247781711731564
3,116.286139534786,36.6988005741499,0.125093877371494,0.453760603987005,0.139438111981196,0.607447638462208,0.178218400821099,0.0848109378594695
4,116.830447626067,36.2734674856765,0.285511181617544,0.136832798012054,0.0413411552873933,0.716368096053012,0.390116267601553,0.265389202611566
5,116.641745518893,36.4639960637782,0.0892584478785514,0.25611306630224,0.107875706184388,0.430966396891558,0.154364845356427,0.0710991578517648
6,116.51909594913,36.4301556958817,0.0408698187975065,0.258357464392738,0.0862269133739778,0.631713480538229,0.0857351171335215,0.0678167563021514
7,116.736588314641,36.6919670021161,0.0133333987947382,0.0273967791401194,0.163254207077241,0.586947906606562,0.168644600016399,0.0805505923045813
8,116.134666597238,36.1475359701086,0.252485872828912,0.348285176775882,0.469466719084017,0.425918906930817,0.303141846258696,0.101438756146692
9,116.656992290402,36.3975967349019,0.0995434043625005,0.166316782231033,0.129603940570701,0.374565881333248,0.292588522990847,0.110440033372409
10,116.705064784037,36.4710669027641,0.249627624085638,0.20535130640403,0.222346374441485,0.479390194424065,0.327039075042507,0.112605240126812
11,116.457741776248,36.4292272697669,0.0782900559825144,0.176069276683037,0.101915329299582,0.784785605587889,0.12692282400042,0.0792313119779077
12,116.719112251652,36.472178958985,0.249627624085638,0.20535130640403,0.222346374441485,0.479390194424065,0.327039075042507,0.112605240126812
13,116.934672247153,36.6167054224759,0.240509606593181,0.248393467204733,0.139623567379783,0.451994783202093,0.61210814075166,0.167711987181429
14,116.255428824341,36.3166128199082,0.092744239328928,0.343091316011252,0.0964118448906943,0.579108905959444,0.115214553656656,0.377910455507262
15,116.462292822544,36.755668156757,0.206609315387352,0.506878519399006,0.234423506154769,0.517369744082583,0.15544937547514,0.0637280086471421
16,116.940014522756,36.8297223224072,0.330094473851804,0.0768533624846057,0.162148515729115,0.226530783894773,0.210948446692281,0.137780184585939
17,116.978226428386,36.0956786592258,0.479097901059506,0.370962249898339,0.129896118683082,0.664768678552964,0.518357880793332,0.130979892058496
18,116.117487361655,36.1858760263072,0.469269417984478,0.328970218174033,0.359880173316165,0.764264881084018,0.13909303201844,0.0794577012817616
19,116.474997081561,36.4379786206176,0.0461269148502074,0.150209726338174,0.0870062355275558,0.381715925616228,0.102224180456207,0.0373848807417496
20,116.560332746245,36.2914398214314,0.293547077766919,0.187001117969486,0.0833042072196673,0.423631950077852,0.224642508424835,0.166471439144185
21,116.904031387297,36.424542532512,0.174996258680798,0.0845000805638683,0.222667801591568,0.569381030637043,0.19141017684318,0.0985477589002606
22,116.138710167725,36.527479651873,0.15365682396455,0.145351614725495,0.290119408661357,0.647008410640527,0.093281623648843,0.0852599244355346
23,116.988891728921,36.2015550113283,0.55703245745377,0.805424280911226,0.287689413306669,0.65350678222423,0.917031605255775,0.154948529064384
24,116.946668232558,36.6606267480645,0.0750746049258936,0.298309279961873,0.162278283752559,0.375742678119908,0.444204891777699,0.162992354395137
25,116.0824375581,36.1354356891476,0.416048041497111,0.289890924454493,0.291422283296334,0.497883655660011,0.151171477610235,0.12660424959321
26,116.51421178435,36.6277980301995,0.338918873331639,0.0941961511772074,0.567944790645889,0.744994326538336,0.18243455818758,0.0104973483334167
27,116.390203467105,36.2376971143764,0.214966598294829,0.145764735001772,0.0893024431036353,0.208792310986456,0.372259196965357,0.134706946624315
28,116.90573813091,36.3838184300344,0.067239025247574,0.0399926900540005,0.118204907538031,0.776480058798687,0.0938533643367621,0.101253638925654
29,116.446969628101,36.6492002160056,0.155284329424435,0.211958574371982,0.444668549100178,0.399136368739289,0.169033226813142,0.0115038127045141
30,116.836004259996,36.4270245364169,0.168187903228771,0.107605041084216,0.162225701310092,0.506302377076369,0.193165044834549,0.347280204934548
31,116.737595617771,36.3047282648273,0.359107855472759,0.0833892257653307,0.024687517162036,0.268752811206391,0.22365050980606,0.241933066694118
32,116.811055141268,36.2165329249576,0.459096955549623,0.120366427954867,0.100376152503403,0.540502315450523,0.374541210083453,0.185652382130188
33,116.388108282816,36.194633710105,0.19474100803182,0.199220083210792,0.184457759300486,0.222315314201403,0.831558652254376,0.312418988535308
34,116.685169729404,36.2178523071343,0.359450070608098,0.0264824464269827,0.166568131190834,0.373638494511751,0.191234992079657,0.218610669780013
35,116.003948338795,36.5084142057225,0.12818307369525,0.188295596814675,0.136281250045004,0.23183460489572,0.0285110132297223,0.132370753536135
36,116.832916080253,36.6413112800103,0.179120501634201,0.143748041834665,0.312374369322299,0.21247981827645,0.243692711338131,0.112844560841574
37,116.007334146881,36.0972869381541,0.334537099200962,0.28224895518565,0.269622579356001,0.651567546585657,0.0689469209877359,0.0889878953449333
38,116.207658972824,36.4671682861866,0.0321076501378276,0.0741879907127285,0.173106189287012,0.583183131218786,0.265260785504638,0.11518194154176
39,116.906601407798,36.766971310135,0.323249902548045,0.0573114241532195,0.0560343201639009,0.473003656423905,0.0678287065709452,0.155072875601518
40,116.611778643448,36.6431687478907,0.119102944063076,0.113656518043792,0.156382580803596,0.433736596318341,0.169705876322174,0.0941441706292988
41,116.379559240537,36.2825835163705,0.0329173570975377,0.196197970640123,0.148234109416189,0.237019719018234,0.247065345918609,0.154247878746447
42,116.435771584976,36.1042354281759,0.30321155237825,0.148249746987212,0.239215750221329,0.12774283605004,0.219549082397047,0.184168956730706
43,116.037431032863,36.5175036607543,0.184220804377517,0.151655140747329,0.240765168416018,0.664620599082249,0.0480044047938257,0.0795805375442783
44,116.973539913772,36.7482347298414,0.258604361168654,0.167328122811445,0.064189669829262,0.78908198449297,0.0950097510063117,0.185499068674495
45,116.431751248892,36.4683057821123,0.0518383197924406,0.187584827978225,0.293783173047197,0.430694988100709,0.217334530015408,0.0911016546606352
46,116.957576596644,36.6246099257609,0.242894765356052,0.277637663980555,0.127548740709,0.332844050487147,0.732012034496919,0.142319761393955
47,116.887754905503,36.4499135905411,0.130897648838387,0.0481507891356637,0.199299007941865,0.446279917545249,0.439686685696832,0.135235308093801
48,116.639978769468,36.3187443588395,0.330437488186056,0.112099383055869,0.0484585008944274,0.657894684693067,0.487372582553271,0.350630890368825
49,116.970966610359,36.8683237431105,0.335179207266559,0.102219332359241,0.249696348343842,0.397467614514965,0.239088906987525,0.153140714923988
50,116.618838207331,36.8300351287471,0.241186614976973,0.0568556633786717,0.0355947221066389,0.277707811339643,0.289290881047771,0.190523494891312
51,116.33342721127,36.184133435972,0.0585407119239634,0.252060898086423,0.232676100408674,0.345934697779831,0.964521374728344,0.38397338960008
52,116.346748248208,36.8594126394717,0.581363090378215,0.221976687894819,0.231414623697666,0.212676802270404,0.205109130797881,0.525421330018224
53,116.398485411424,36.7865935491398,0.560859449001226,0.414943533237573,0.385563254307871,0.158306176284524,0.145756622628094,0.135618738036996
54,116.784692775691,36.6276103482815,0.0815116360013653,0.0561532366324004,0.570441725480857,0.697498596630314,0.255043979281449,0.120905123573783
55,116.038936491124,36.4613344063517,0.065360997172051,0.0631931372759465,0.204300356633907,0.831935110353426,0.116369202023455,0.122613211892711
56,116.748795386171,36.4327348638559,0.271695411452003,0.0820822908587993,0.172873235182055,0.214399394772725,0.22969073181192,0.113230446681466
57,116.677276830189,36.1816208307864,0.215046528580137,0.0518376091157885,0.176061286402147,0.505340978344005,0.100960538762191,0.511692201779804
58,116.171264330391,36.0902064189082,0.223796380269785,0.10673050658931,0.347451067600534,0.674442306549887,0.162659151179847,0.325697297743198
59,116.261087963823,36.4253299871692,0.0708508491822724,0.0836288323204959,0.150929927004969,0.427892252466501,0.193008854267374,0.081537334165747
60,116.514412934659,36.2809616832761,0.171790302551814,0.233172218729493,0.0869910962346134,0.437466917931619,0.323677172004665,0.161048041955708
61,116.675607274519,36.6951593746198,0.0822731971702329,0.070694609091819,0.114687503571141,0.291889091750791,0.177511609819922,0.094027160528505
62,116.982817197917,36.8109666011995,0.220565394657363,0.116282284863702,0.098214645586902,0.330689039446728,0.19375024689229,0.153185208885874
63,116.759544267552,36.301706355717,0.371083603429272,0.12271465806564,0.0337824313704314,0.195791040601873,0.257517231815454,0.249756250625455
64,116.566488424083,36.7415498217568,0.365227641131972,0.0956493754258352,0.116300464521124,0.361457370999282,0.26308873852377,0.045927647491246
65,116.849689718569,36.1980295738438,0.341728464363517,0.0799463238985949,0.181588374977231,0.429623355602051,0.411427201400777,0.479511189654165
66,116.189473935403,36.6895113645354,0.11829312116861,0.575541938013718,0.22589784948982,0.311814101512416,0.0949570486647008,0.109104559487303
67,116.271286614705,36.5046370659722,0.0652961228370104,0.145963188419618,0.0989908841563598,0.340637337244397,0.422984516022625,0.0684749157250989
68,116.828158485238,36.3811099839862,0.0821185827120167,0.189656393173246,0.10871801503921,0.701668096644265,0.270365973577135,0.244097299624783
69,116.693204820389,36.754712809436,0.0563709977732328,0.0800542661354742,0.11983354979099,0.318386667147997,0.275920284341096,0.180156828975691
70,116.240544739645,36.2585885287961,0.09375044789875,0.276931849245448,0.0884566636500498,0.23812170492081,0.229304844882159,0.231157992950022
71,116.04298879602,36.4236486306181,0.0545624426506257,0.0194784168570319,0.149208796356524,0.566737897784855,0.0853813154290035,0.11809181125942
72,116.140479094116,36.7027600800153,0.136383580491914,0.872186409538005,0.275763621883163,0.51865583547343,0.159771345404106,0.128850540835542
73,116.216385415057,36.0744451535633,0.10456742081314,0.0908506881930246,0.16503481246259,0.593741759580952,0.143578796136924,0.423334917181893
74,116.479398564203,36.3550657952204,0.108259102714633,0.151213903990751,0.0747124471566979,0.292982874537009,0.13463410478179,0.102047330291226
75,116.197410342284,36.0860952666029,0.0775185191521442,0.0613746001880727,0.346109323268684,0.697433808371983,0.241357495754142,0.243307707533842
76,116.719355837675,36.1199999123812,0.14204058605114,0.0901404795161491,0.193936677245473,0.783925311096283,0.0914267919601736,0.506132533544994
77,116.007884738734,36.199013560242,0.137212679117042,0.673178640977461,0.12879934997558,0.357265844934784,0.207534826042798,0.170347716062699
78,116.375489964616,36.2467075869441,0.225528135176034,0.191760234247986,0.118612174017678,0.223978945028628,0.41947750661749,0.220160417404534
79,116.51440770831,36.2691533247242,0.232751887480858,0.186124455277304,0.0593496894037496,0.205585042625396,0.367745665454982,0.132428364419834
80,116.001570554217,36.3373080952791,0.00421319899043296,0.12952464678963,0.0674664697833194,0.34133624517454,0.162278719532145,0.0970395163911326
81,116.581604002509,36.4423072432866,0.0982043261975234,0.192308594819974,0.107538377976066,0.258614315951984,0.121322463879349,0.117666609040523
82,116.15790520818,36.7907423611265,0.111986134199063,0.287477288902384,0.171230993062165,0.561904693200437,0.119105137477699,0.187889522067014
83,116.359028305858,36.6738568458706,0.237824805457577,0.311384533639803,0.370474837723302,0.194525980284306,0.12843556349482,0.114627589702138
84,116.645631878404,36.8596674208296,0.327751314833474,0.121059499646989,0.0283713540454353,0.708556303720579,0.104313217084596,0.262596849952874
85,116.775823362637,36.2987281917594,0.262187425661517,0.0951292628947308,0.0195074790250246,0.36741205372464,0.215428890820308,0.254193238159442
86,116.563646841561,36.7417465167353,0.339201610665622,0.103113169873002,0.107480362967941,0.252773279324525,0.232371905618343,0.0626787092840616
87,116.233703398611,36.119398845057,0.125483383188447,0.0698037255418244,0.233336843982153,0.238566478023642,0.181614437152492,0.57229336679127
88,116.08998051635,36.1122271684231,0.252819678432703,0.167776743325854,0.395269560290915,0.453658961162407,0.145941318184328,0.155167951118037
89,116.085612064926,36.655298740603,0.195096330044238,0.551765572709481,0.552051017538424,0.724487665854219,0.102718564948658,0.0339167392264617
90,116.305218369467,36.4935787456809,0.0790010497581697,0.112891628201083,0.110916385602453,0.403542081024264,0.154833046704523,0.158802458984023
91,116.667426514672,36.5476656715153,0.226499329705703,0.0675556635790331,0.199702943893503,0.339042662255934,0.113195095350936,0.0470758784057728
92,116.00023889658,36.1106520304922,0.322093807567766,0.56374537426823,0.286585782212176,0.535425234567632,0.194218459836073,0.144810084149025
93,116.208569956943,36.7887912290404,0.0609906754118515,0.349522366020774,0.230041401870276,0.741408091894426,0.0749166421659105,0.20186584937176
94,116.933034127345,36.7581139340764,0.285383781713403,0.117237688047285,0.0451564559926796,0.668723052603872,0.0921273913068121,0.184280790402775
95,116.925644748611,36.0416140321875,0.555476155973956,0.2641488495404,0.366907596770051,0.70208562972762,0.233704676449591,0.16539175845781
96,116.734094301006,36.636316495738,0.084489145547817,0.0474086646193526,0.544145100495549,0.652601906966711,0.141070000456295,0.135078812053498
97,116.333071983419,36.4813119496219,0.0165520272457319,0.0800777915014107,0.207759515310581,0.778842983039431,0.100427782860351,0.187770057037796
98,116.515063329833,36.8509115106426,0.775284014272562,0.146376769095349,0.104289970574647,0.560931711265599,0.227461113684315,0.0807032787331104
99,116.743974646321,36.8208269811468,0.0500343122280868,0.102584216486086,0.160387435641466,0.510050046694479,0.232764639511655,0.425105242821348
100,116.619159240043,36.4103806648403,0.123448577017838,0.31722975475178,0.109078485529531,0.416782651255907,0.187413738389852,0.0768578700447476
101,116.626245344523,36.6889684307389,0.34145367918833,0.0749447601191045,0.11634457695434,0.454381594038176,0.423738894134033,0.113301872671667
102,116.217157698236,36.4545401215553,0.0282493556994447,0.054955688072168,0.20901876837577,0.775068195378453,0.224925801579828,0.0808850664282912
103,116.21656731097,36.1822936346289,0.0931922643793882,0.314092215887268,0.121978781829417,0.290167421687107,0.603388370357735,0.531243963659179
104,116.388945028652,36.6454248500755,0.339911206617903,0.187690506874177,0.534902367155986,0.32699586774537,0.19022443179502,0.0535187880536545
105,116.942455691984,36.6912692679791,0.11861527409898,0.209056100032023,0.128432661684463,0.344032334673342,0.22892939369812,0.157455928679205
106,116.962608013768,36.6357393407263,0.116670924967387,0.21613928059096,0.0838343672547257,0.42657936999958,0.375681166971563,0.146386929249545
107,116.739855279215,36.1724617225584,0.172057952945814,0.109929037420949,0.30832012248102,0.351507053324586,0.0855102682123184,0.593371542448133
108,116.733245905722,36.2681098209461,0.2881988914942,0.0468248480518895,0.108837399080445,0.392760167119596,0.3077343879832,0.371624793224957
109,116.535761289997,36.2926181397401,0.104999652345801,0.17840613472658,0.080466149784412,0.396557632239053,0.269284720697175,0.0777006754498976
110,116.002272966085,36.5146886113565,0.127021667928222,0.249429262296845,0.121298010160604,0.769566518922148,0.0792248655039065,0.210633616459196
111,116.608937452547,36.7942423729459,0.229136896913551,0.0765481468170462,0.104599805911373,0.308407624019672,0.15228646153662,0.170598109635942
112,116.836801559431,36.7893930387916,0.206823702965421,0.10336682797468,0.292824043962599,0.822558177274757,0.129175695418847,0.241485799264487
113,116.751522562699,36.3472672834061,0.186533343721485,0.0753204102544777,0.0148881367241639,0.288635934560022,0.24783596356721,0.317309893228782
114,116.452731572557,36.6639949393691,0.139803368354922,0.263921603561085,0.396317263408562,0.288424292140715,0.239965261126548,0.0435746209924286
115,116.535789993824,36.716687427694,0.614844874284214,0.101570501502778,0.217110127069262,0.377999922404359,0.189668731222359,0.101501896217624
116,116.537376695313,36.6517453146866,0.368056594209311,0.15821479146788,0.283927696693612,0.511801190119904,0.149911902080725,0.0265031000429232
117,116.001380843576,36.3468947300222,0.0136322331278563,0.196188656087701,0.050065633705157,0.679715413596192,0.0953677062515947,0.0800024044545186
118,116.35566595383,36.2683370543411,0.0592032383178072,0.194740061536008,0.191725718421248,0.130058972235445,0.456989704251084,0.194535290094907
119,116.612133090151,36.0517240371555,0.243129667193922,0.177125561132726,0.0876987424874726,0.135675276280654,0.301202707003325,0.277733416803581
120,116.828942130553,36.6063236678252,0.093335775351325,0.0703112584125013,0.343805309448876,0.311707346143239,0.357247481820889,0.07758068125178
121,116.356721999357,36.1781927342294,0.147230275169412,0.170808235630063,0.257613534992262,0.290001662086331,0.728817724899503,0.384265540038338
122,116.410635125823,36.5625971091678,0.110086036077884,0.326810633100158,0.240037320007115,0.39884098184153,0.566145002033364,0.00618836200195462
123,116.573475898942,36.1243645564886,0.366275006359132,0.0845724529422844,0.098482965677411,0.116641716701949,0.185092004200547,0.151325786278463
124,116.589678303571,36.3357706685783,0.0858635854917549,0.0925282713342978,0.0362139144788849,0.47279266507024,0.206776894831085,0.167099369233887
125,116.719657292357,36.2826808495447,0.228476332128458,0.0357279016267341,0.0597553617144835,0.455058777897029,0.308716375122987,0.20974445788061
126,116.394973045215,36.7336664098548,0.253481600220038,0.26565806385051,0.390579177824997,0.237362415753661,0.0611868412187471,0.12352031763209
127,116.919203929137,36.3314862872707,0.0845885678446578,0.229119009247656,0.191653346533919,0.338569656956575,0.0728233251665113,0.150493879257882
128,116.962570293574,36.3956797135994,0.0867847350883956,0.0977265518507079,0.139178923976484,0.462873265047565,0.151664177510512,0.182271645739452
129,116.23352352553,36.3951522247167,0.0182077900615654,0.0680590691106075,0.169459304215453,0.395423866245715,0.192547891585136,0.182758970149199
130,116.724497599993,36.5416454571532,0.39218346602281,0.070474805878453,0.455604904782174,0.386024358790843,0.170727003286584,0.0680344637228365
131,116.903634525137,36.3635162426624,0.037367945178709,0.121735166113408,0.149969519507744,0.526220254872725,0.0599290957292952,0.131827235830731
132,116.603474084754,36.8624864528887,0.387054543461194,0.127871346987475,0.0521373264285625,0.442352695939305,0.323589601515473,0.173124917289075
133,116.631507298909,36.8736911673099,0.256350475415633,0.141454030129516,0.0345994328246289,0.660799413287475,0.287794000425934,0.245768292085668
134,116.937385849655,36.8230752208969,0.254388431368877,0.108527065007405,0.151158161157974,0.18663164507015,0.196337148083961,0.133881355814903
135,116.850482750684,36.0745863375021,0.571028970649111,0.223042794801816,0.660558024753275,1,0.183275189010341,0.365336577622689
136,116.57982089906,36.4291736498941,0.0767983428828703,0.245779502932754,0.0948063874474421,0.492800864272841,0.173055788905556,0.0896859777381709
137,116.82140392391,36.3052217393182,0.0516798532277447,0.149468139278126,0.0110197979320531,0.541817689591471,0.107581656185861,0.200874081943447
138,116.113718609093,36.6060922325822,0.19103085217563,0.216733263529793,0.35369431404909,0.469557385007993,0.0871670003744171,0.0501605667205375
139,116.764507758664,36.5728373506805,0.116926532423788,0.0611050573026917,0.561421869369419,0.526809307658576,0.242884596539064,0.123558368804413
140,116.623613457195,36.7733503030613,0.10367274388963,0.0592407727270281,0.0662969907941145,0.53475610807518,0.215181753519077,0.119129578192762
141,116.148446606705,36.8534559823573,0.412480673337638,0.106783534212912,0.284841077008552,0.38064373495156,0.265764519352113,0.129150175927658
142,116.080264466582,36.5165703593055,0.106785288101857,0.191511760567432,0.191770889289745,0.580327469534839,0.10906567218825,0.111491726423355
143,116.464069551323,36.481742149964,0.054419153494281,0.257362911764944,0.395152016709451,0.445398030331927,0.143699601370406,0.106404412147871
144,116.779368161457,36.8475249985931,0.144379018955379,0.0610439935014176,0.209883507005844,0.797527795860646,0.225238135710516,0.356494105559154
145,116.733527959557,36.8031196369557,0.0803784273004657,0.0958453601486924,0.187418403767825,0.436137830286536,0.267060949551971,0.322325239449156
146,116.817230444402,36.3692757048178,0.0765900865363979,0.239875128239858,0.066800949153085,0.562619834201766,0.170442007957739,0.293743973186591
147,116.170162481256,36.0450276726857,0.18246970542235,0.0710437603148524,0.51953121066806,0.496308915118221,0.154583687727826,0.359866383019012
148,116.944720325526,36.7004423651844,0.207185633457869,0.1883359364613,0.121931571261237,0.576673211548159,0.191015692769655,0.203720038045473
149,116.293623841368,36.8333652507048,0.15483331130622,0.139984574007295,0.178030109470875,0.274172360740382,0.127788868396581,0.446213336404083
150,116.149072052445,36.3397294871276,0.0331178780780055,0.0578710114912367,0.0341357727312274,0.597456992671376,0.259599270340883,0.0973074559065683
151,116.719378591282,36.2204288951587,0.393663411000247,0.0435177126265746,0.117457686749115,0.505842754994964,0.30346185250447,0.326243466212602
152,116.324085952481,36.0788723176578,0.106381192218881,0.162042682543645,0.136342214096321,0.269569771400181,0.195130703161173,0.707519151968528
153,116.77880949853,36.3519976471318,0.150765260040892,0.106277789510462,0.00585647198088094,0.332484825862251,0.212153572915861,0.285311624430377
154,116.394441001816,36.1643052827334,0.269781012775541,0.120219353159744,0.263059931282754,0.165482718134168,0.797889984598015,0.345711753644313
155,116.678592867916,36.1202623061836,0.212448755868864,0.104162636443008,0.0629593238750959,0.431310378406969,0.100866687813349,0.503963442086511
156,116.775825042743,36.231716622063,0.314168719808725,0.0555417315138773,0.129048645517675,0.533579264165518,0.356836396819429,0.307114467494799
157,116.187869044021,36.497922343039,0.00958026707952985,0.111190061897315,0.269951780169814,0.140175728120894,0.211479547444478,0.0409736121064299
158,116.029085818911,36.133262348827,0.301041182263661,0.599592030551925,0.196813425977128,0.465578714312775,0.139732455471624,0.120902218240607
159,116.135713797063,36.8666071417043,0.411658710790352,0.109447407834639,0.268954608088591,0.361422315505677,0.226581700293517,0.114881335123685
160,116.680164178135,36.8500705909682,0.0705368707886538,0.18604969869977,0.0978226471432407,0.764958484832381,0.333420179487545,0.370946028417726
161,116.934822953772,36.8930572147015,0.35161662785708,0.0719640645465111,0.217259361235989,0.606839490862379,0.211115932169179,0.129260910542574
162,116.550494084368,36.6355895135785,0.230039954415116,0.0889554310629273,0.274283070428926,0.584312401660074,0.14998003173056,0.0448709358560532
163,116.601766235428,36.1267005201895,0.693081900572812,0.164738177700944,0.0823604939478552,0.192544781804834,0.292413407556808,0.492554024525498
164,116.196994488128,36.0080843617441,0.121184288562591,0.0433894349572592,0.342145730178942,0.37576503654341,0.267133998461515,0.68771275490926
165,116.535236610565,36.6178459847113,0.156128866964224,0.0543777267052635,0.275314212753924,0.593823435322111,0.137661241664339,0.0443730074108372
166,116.179555739276,36.6130963725736,0.113882542884356,0.161972579238213,0.328892095103232,0.573476994557314,0.176714684172627,0.0986143269692618
167,116.451886494411,36.8257597942371,0.802173018227613,0.126160236125704,0.222830880063845,0.443726185394505,0.222524210263238,0.138227657564336
168,116.317053351784,36.3675790927839,0.0702519528344736,0.159619485140338,0.130143623943448,0.349582199854859,0.0303384528733677,0.229311321873275
169,116.116174670402,36.3801954510855,0.00372390825112828,0.0726129200594228,0.0592933553184328,0.602887611185498,0.249729836374858,0.0677560268214365
170,116.18610215676,36.4835880736588,0.0763444552329018,0.0559335497654947,0.208705160236165,0.532261345308097,0.237186918312494,0.103992620822925
171,116.729730096646,36.3722818167647,0.234346626422549,0.122660852893414,0.058500968173225,0.302351592966994,0.189893919043701,0.214451922786059
172,116.411872071214,36.0878801926738,0.331946694046118,0.0844123628555969,0.477307774842363,0.223723787992066,0.0329357208800094,0.355661846724893
173,116.414049681742,36.3422408763086,0.155010120770852,0.152903647984148,0.0916474344678285,0.327528043849129,0.0633354777803171,0.089238377154055
174,116.480310129002,36.1782005197601,0.328973922549766,0.0994855004619479,0.0995000557401966,0.224356568429638,0.517662525742732,0.0945469105557259
175,116.427494465606,36.652521803719,0.198827278576696,0.272998378621048,0.586099651312833,0.376649909918636,0.281573043237652,0.0479264750510921
176,116.136490360135,36.0099081368884,0.305876871063055,0.122418277093355,0.593144389838089,0.599751162268153,0.264742441116052,0.383709182454623
177,116.82467940636,36.826971984026,0.169361054794407,0.105514240964617,0.209009881906586,0.519149186903706,0.15481693821973,0.142047685754146
178,116.592304242542,36.8102058607154,0.379196765264343,0.124682622567594,0.118580412972871,0.49008278480249,0.20872971213094,0.100324651270049
179,116.794396977639,36.6787384780124,0.148981669145854,0.0446441589134528,0.586139742389229,0.553899341838476,0.152267130034131,0.145002458280651
180,116.769032425713,36.8567296335474,0.28043612482765,0.295566683964805,0.289604698423618,0.665941799744281,0.111792171060705,0.591514439331743
181,116.918056417257,36.5630283830222,0.268589972293152,0.106086921401493,0.175312313706768,0.437479692235796,0.522560031689578,0.184297904012064
182,116.862629777053,36.590355469007,0.134360597359317,0.0743088436638455,0.285686502234105,0.259199835708199,0.381522686123245,0.0843516348596657
183,116.316975237802,36.3432380558224,0.0672819168001071,0.268341025562146,0.14781953134653,0.34879311743906,0.0639456006819203,0.216809195673016
184,116.259260575986,36.0590450717602,0.0522500019172114,0.0718497387037397,0.107150420968381,0.196460536233823,0.109691547343208,0.682849775970941
185,116.74226645194,36.6217927653808,0.129983137804463,0.0736213991567402,0.315111264716478,0.523738328588371,0.162127426254639,0.099907425954031
186,116.74736111681,36.1147354806075,0.248690956204534,0.0962514764151468,0.511920812694635,0.500359979569908,0.132462848350906,0.560380549309049
187,116.917904034024,36.2621866667178,0.127750286564952,0.206915422385778,0.148865229772292,0.45883754749983,0.516575048090741,0.272399714987586
188,116.793191209203,36.5689988017548,0.155404197590464,0.104614757507446,0.499299074693656,0.335610662666453,0.298118362201537,0.0887745241493084
189,116.133329618257,36.3510215979768,0.037112066520785,0.0561371675755881,0.0221874047636317,0.691981455473445,0.091657771261101,0.0912914905319437
190,116.287749752169,36.0633830938954,0.0358419383441052,0.0954115966699012,0.122063238313146,0.347175628361245,0.121447809199855,0.673187379497306
191,116.194676143816,36.7772156378254,0.0614924518509568,0.319701472972745,0.146139176035804,0.733248615674073,0.0377927843390203,0.163945736842142
192,116.784109382657,36.346671186341,0.176271332764183,0.145073005596126,0.029632151928259,0.37856184907119,0.184533043504458,0.308786564088552
193,116.128872161731,36.6036841203924,0.268990475220102,0.177490104796713,0.415128190778881,0.47685534572324,0.176706930223052,0.0595722704972315
194,116.129089283524,36.0190766720334,0.133220897532776,0.0836828648493418,0.412539735945927,0.667606990450747,0.150981142038895,0.28206976581538
195,116.072253111284,36.5357058846625,0.144574796949646,0.328029472391241,0.300989306200028,0.719279391893915,0.0913011398613639,0.203263076510886
196,116.05312948348,36.2486170450458,0.0938621199401831,0.548077134630162,0.0824339597843327,0.528559602624835,0.219729674432738,0.0686652458462047
197,116.531874436419,36.3592142145149,0.0518147320994681,0.130601375211748,0.0640037252638411,0.426070257600785,0.155424579045008,0.0605007302449641
198,116.11230824166,36.1312338865595,0.424988422588814,0.184837601934046,0.507041271627111,0.45415808650606,0.203289534613908,0.189563010621058
199,116.743187719723,36.7416735556209,0.146248488320724,0.0559784096371256,0.404609544993882,0.580142936418045,0.286424096714107,0.310535685450013
200,116.731315477286,36.1263688943815,0.175141408337661,0.107935010932344,0.504426056167831,0.371023654380072,0.20296794634042,0.832355210195578
201,116.885117687052,36.8181427636184,0.285222674019011,0.120892548156966,0.197964088919697,0.315387300415489,0.192657711636148,0.110485403486516
202,116.517111055553,36.8099323302973,0.253753036685466,0.0368028428304243,0.13686448343436,0.6593707158512,0.202625091724771,0.0564892612998492
203,116.851930984994,36.1731143285288,0.669582940696134,0.173015328110029,0.248304174394764,0.306064161906559,0.439604310162639,0.421912001245514
204,116.442796268268,36.47906123742,0.0447321627268737,0.262817267479984,0.417493564569416,0.46069273744607,0.221949089936693,0.118298206802253
205,116.157880100422,36.4699122664751,0.0194087336951637,0.0456452397241898,0.241227446605959,0.588542242457535,0.157158641007301,0.14878599913588
206,116.442324638832,36.1443021578947,0.698189375256388,0.172335745750119,0.33288513232426,0.230828126646952,0.452176813528174,0.280380323524767
207,116.967733667232,36.4676103159087,0.247479661319258,0.0275860963023754,0.178184979064126,0.395121275727068,0.505618889157206,0.171403465595223
208,116.484587929444,36.2020531583112,0.453956761825469,0.115931260813972,0.150321722624062,0.283395042570193,0.466553756167835,0.236076135145569
209,116.252458439441,36.2533607913181,0.0943642635217003,0.207685746536576,0.15500936715072,0.374414863673379,0.467403591532426,0.545674171290918
